,center_id,center_name,address,zip_code
16744,59476,웃는아이 어린이집,경상북도 상주시 봉양1길 126 지엘리베라움 관리동,37168
16745,61153,솔로몬어린이집,전라북도 익산시 약촌로 228,54642
16746,63208,역삼가애어린이집,서울특별시 강남구 도곡로37길 15,06229
16747,67938,아기천사어린이집,전라남도 목포시 영산로 610 대성사랑으로 104동 103호,58655
16748,68059,키즈아트어린이집,경기도 시흥시 정왕신길로49번길 37,15021
16749,70313,산돌어린이집,서울특별시 송파구 성내천로24길 5,05754
16750,72126,새솔 음악학원,세종특별자치시 세종특별자치시 세종 한누리대로 2022 406호,30151
16751,73538,화산어린이집,전라북도 완주군 화산면 화산남로 491,55304
16752,79118,현진어린이집,"경기도 이천시 안흥로 60 308동 105호(갈산동, 현진에버빌)",17359
16753,79582,구립미래어린이집,서울특별시 광진구 아차산로 503-23 104동 113호,04984
16754,84897,간석유치원,인천광역시 남동구 석산로 220번길 18,21547
16755,85096,참조은주간보호센터,경기도 수원시 권선구 오목천로 57번길10-21,16636
16756,86952,TAG Members 2024,서울특별시 송파구 충민로6길 17,05792
16757,6038,곰돌이동화어린이집,경상북도 상주시 모서면 중화로 909,37275
16758,16325,꿈밭유치원,"울산광역시 울주군 청량읍 삼정로 92-23, 36호",44961
16759,27649,꿈사랑어린이집,경기도 화성시 병점2로 141,18407
16760,39527,엔젤맘어린이집,경상남도 창원시 진해구 안골로 359,51606
16761,40697,아이원어린이집,경상남도 통영시 용남면 기호바깥길 7-89,53017
16762,42167,노블랜드에코 어린이집,부산광역시 강서구 명지국제5로11 대방노블랜드2차,46772
16763,44686,삼성교육학원,경기도 안양시 만안구 석수동 178-4,13961
16764,48410,유치원,인천광역시 부평구 길주남로 125번길 12,21351
16765,53148,햇살가득어린이집,경기도 성남시 분당구 정자일로 80,13562
16766,54860,이화미르어린이집,경기도 이천시 경충대로1804번길 65,17403
16767,54938,새싹예술어린이집,광주광역시 북구 저불로69번길 37,61109
16768,55281,고잔어린이집,인천광역시 남동구 논현고잔로128번길 37-21,21677
16769,55823,경원어린이집,부산광역시 연제구 중앙대로1235번길 37,47505
16770,58783,하버드어린이집,충청남도 아산시 배방읍 공수길 15,31479
16771,60717,참조은어린이집,인천광역시 남동구 구월로137번길 63,21551
16772,61380,한마음어린이집,제주특별자치도 제주시 남광로104번지,63227
16773,61844,꼬마대통령어린이집,대구광역시 서구 달서로17길 17,41816
16774,66075,사가정 아이파크 어린이집,서울특별시 중랑구 동일로 92길 40,02225
16775,69179,한사랑어린이집,대전광역시 중구 동서대로 1388,34849
16776,73831,구립한마을어린이집,서울특별시 강동구 상암로81길 14,05284
16777,74880,유독,"부산광역시 기장군 구연방곡로89, 502호",46019
16778,76163,동성스마일어린이집,서울특별시 강서구 강서로68길 108,07580
16779,76350,숲속은성유치원,부산광역시 북구 낙동북로772번길32,46640
16780,76471,탄탄하개유치원,"충청북도 충주시 첨단쉼터3길 4, 1층",27466
16781,77598,남양주양정초등학교병설유치원,경기도 남양주시 경춘로 468-33,12257
16782,78261,우성어린이집,"서울특별시 구로구 공원로6가길 67 2동 103호 (구로동, 구로우성아파트)",08289
16783,82449,몬스터종합격투기,경상북도 영주시 대학로166  2층,36135
16784,89862,빨간펜 광명센터,경기도 광명시 철산로 5  융창빌딩,14235
16785,5266,새이룸어린이집,인천광역시 미추홀구 주안로174번길 16,22134
16786,29903,하은어린이집,"경기도 의왕시 오전로 150 , 101동 103호",16052
16787,31073,북구어린이집,대구광역시 북구 환성정길17-2,41477
16788,45349,산들어린이집,서울특별시 강서구 까치산로4라길20,07730
16789,47061,사랑송송어린이집,경기도 화성시 봉담읍 삼천병마로 1256-18,18315
16790,47361,하늘채어린이집,서울특별시 성북구 한천로 509,02786
16791,54310,꾸러기어린이집,경기도 이천시 부발읍 경충대로2300번길 16,17327
16792,55437,새청주어린이집,충청북도 청주시 흥덕구 사운로280번길 9-1,28467
16793,55480,다온어린이집,"경상남도 거제시 경남거제시아주2로138,106동106호",53307
16794,63314,대자연어린이집,경기도 안성시 공도읍 송원길 27,17550
16795,63357,화서초등학교병설유치원,경기도 수원시 팔달구 팔달로 127번길 54-11,16439
16796,66418,더힐어린이집,"경상북도 구미시 옥계북로43-48,105동101호",39182
16797,66582,국공립 대아2차 다인어린이집,충청남도 공주시 번영1로194 -7,32580
16798,67467,강주하,경기도 부천시 송내대로265번길 85 뱅뱅프라자 701호,14542
16799,68594,별하어린이집,충청남도 아산시 둔포면 아산밸리남로 81,31406
16800,71312,쏘앤뮤직음악학원,경기도 안산시 단원구 초지동로73  4층,15445
16801,72361,포레나익산 어린이집,전라북도 익산시 무왕로 1195,54554
16802,75886,2022 GATE Daechi,서울특별시 강남구 도곡로 313,06218
16803,81786,서광초등학교 병설유치원,제주특별자치도 서귀포시 안덕면 중산간서로 1842,63522
16804,82527,친오애어린이집,"충청남도 아산시 행목로 217 106동 102호(행목리, 친오애아파트)",31533
16805,21649,키즈피아어린이집,"인천광역시 남동구 매소홀로 1103, 현대모닝사이드 306동 103호",21602
16806,29448,푸른숲어린이집,인천광역시 연수구 먼우금로 126,21968
16807,30134,동천어린이집,대구광역시 북구 동천로24길 12,41426
16808,31659,천사몬테소리스쿨,울산광역시 남구 두왕로106번길 9-12,44774
16809,33901,상상미술,부산광역시 북구 화명동 롯데캐슬카이저 701동 504호,46539
16810,34022,키즈맘어린이집,광주광역시 광산구 사암로130번길 16,62369
16811,35305,푸른어린이집,경기도 수원시 영통구 효원로 363,16543
16812,40963,꼬마또래어린이집,"광주광역시 서구 화개1로78번길 8 , 502동 104호 (금호동,호반5차)",62013
16813,41548,연산어린이집,전라남도 목포시 원산로145번안길 3-4,58633
16814,45623,예람어린이집,경기도 용인시 처인구 명지로40번길 35-29 골드클래스 103동 102호,17056
16815,45900,토마토어린이집,대구광역시 달서구 성서동로65길 24,42696
16816,47756,하늘꿈어린이집,대구광역시 남구 대경2길 5,42462
16817,51059,베아채 어린이집,전라남도 목포시 남악1로52번길 83,58677
16818,51800,맑고행복한어린이집,대전광역시 서구 관저서로19,35375
16819,56175,별빛어린이집,인천광역시 남동구 논현로 235-1,21661
16820,56959,그리다어린이집,대전광역시 중구 계룡로 852,34907
16821,57887,꿈씨앗어린이집,세종특별자치시 세종특별자치시 남세종로301  새샘마을5단지 510동 101호,30150
16822,61225,구립 백합 어린이집,서울특별시 동작구 동작대로29길 119,06990
16823,62196,무지개어린이집,경기도 용인시 기흥구 마북동 연원마을 삼호벽산 아파트 103동 101호,16909
16824,65456,라온♡어린이집,충청북도 청주시 청원구 청주시 청원구 오창읍 오창중앙로13우림1차 103동 101호,28124
16825,69024,만천유치원,강원도 춘천시 금베이길 15-7,24212
16826,71422,키즈맘어린이집,대전광역시 서구 청사로 65,35216
16827,73996,봄빛어린이집,경상북도 구미시 형곡로 109,39297
16828,76195,들꽃어린이집,경상남도 진주시 금산면 금산순환로 109-20,52625
16829,76979,권은교발레학원,부산광역시 기장군 기장읍 차성로 422-16 2층,46056
16830,81951,아이크미 흑석한강센터,"서울특별시 동작구 흑석로13길 9, 2층",06910
16831,85983,우현피아노학원,경상북도 포항시 우창동로54,37636
16832,86989,"안녕,피아노 교습소",경상북도 포항시 북구 흥해읍 초곡 지구로 58번길65-5  2층,37560
16833,4912,포도나무어린이집(춘천),강원도 춘천시 지석로 29 휴먼 타운 아파트 521동 102호,24413
16834,12910,베이비캐슬어린이집,대전광역시 서구 맑은아침아파트 122동105호,35314
16835,22920,아이파크예원유치원,서울특별시 강서구 강서로266(아이파크 이편한 세상 단지 내 101동 옆),07691
16836,33172,민들레어린이집,경기도 양주시 광적면 광적로 85-18,11420
16837,34299,경북어린이집,경상북도 포항시 남구 상공로134번길 10,37816
16838,37746,샘과 그리는 상상미술,충청북도 제천시 용두천로 343,27147
16839,38487,예랑 어린이집,경기도 군포시 군포로490번길 22,15856
16840,44652,MC사고력,경기도 시흥시 정왕동 1882-2번지 대림하이츠프라자 303호,15020
16841,46750,기쁜어린이집,경기도 평택시 정암로 164,17739
16842,57645,시립별가람 어린이집,경기도 하남시 감일백제로 65-2,13004
16843,58386,별어린이집,경상북도 영천시 청솔길 23-6,38825
16844,60020,조원어린이집,충청북도 진천군 진천읍 문화로 121-36,27841
16845,61026,사회복지법인 부곡영아전담어린이집,부산광역시 금정구 동부곡로27번가길 23,46270
16846,62395,노정화예능어린이집,경상남도 김해시 활천로 116-9,50841
16847,63245,해오름어린이집,경기도 광명시 하안로 284,14306
16848,63623,성심어린이집,경기도 시흥시 정왕신길로 141,15025
16849,64173,산들바람어린이집,경상북도 포항시 북구 새천년대로1123번길 9,37629
16850,64871,증약초등학교병설유치원,충청북도 옥천군 군북면 옥천로 1006-22,29000
16851,69808,예쁜별어린이집,세종특별자치시 세종특별자치시 도움1로 105,30064
16852,70572,토토어린이집,울산광역시 북구 상방로 12  1동 105호,44239
16853,71157,마티스의노랑고양이,"서울특별시 강서구 강서로 45길 110, 1층",07638
16854,72549,IBK 참 좋은 어린이집,부산광역시 동구 중앙대로 489,48723
16855,73532,무지개나라어린이집,서울특별시 구로구 디지털로31길 86,08371
16856,75509,생금초병설유치원,경기도 시흥시 죽율로45-42,15050
16857,75532,세인 어린이집,충청남도 천안시 서북구 두정중3길 6,31101
16858,80360,영렘브란트 미술학원,경기도 남양주시 다산지금로131,12284
16859,81409,엔젤재활주간보호센터,경기도 안산시 안산시 단원구 광덕2로 194-7,15477
16860,30953,시립김포어린이집,경기도 김포시 북변1로16번길 17,10101
16861,32431,리틀어린이집,경상북도 구미시 상사서로5길 11,39340
16862,35734,꿈꾸는나무어린이집,"서울특별시 동작구 국사봉14길 7 ,102호",07051
16863,39415,아이뻐어린이집,충청남도 아산시 음봉면 음봉로 515-37,31416
16864,40850,꽃들어린이집,경기도 의왕시 포일세거리로 93,16003
16865,45073,WICITY INTERNATIONAL ACADEMY,경기도 고양시 일산동구 식사동 1537-1,10323
16866,46165,키즈월드 에듀,제주특별자치도 제주시 제주시 과원북4길 9,63086
16867,47370,ECC Ivy Kids,경상남도 거창군 거열로6길 68-8,50130
16868,52572,아이다운어린이집,강원도 춘천시 새청말길 26,24229
16869,52771,화목한어린이집,경기도 의정부시 가능로97번길 33,11683
16870,54319,다산금강어린이집,경기도 남양주시 다산지금로 145번길 15 7307동 101호,12284
16871,55754,수영어학원,서울특별시 강남구 역삼동 11,06136
16872,58043,영삼어린이집,서울특별시 영등포구 영등포로 35길 13,07251
16873,58230,만성에코르어린이집,전라북도 전주시 덕진구 만성로147,54860
16874,58429,플레이팩토 해링턴점,"경기도 평택시 소사3로 22, 효성 해링턴플레이스 204동 802호",18034
16875,60484,벧엘어린이집,경기도 광명시 철산로 62,14238
16876,62582,꿈담어린이집,서울특별시 동작구 상도로 47아길 44-1,06969
16877,63323,광명slp어학원,경기도 광명시 하안로288번길15조일프라자 8층,14306
16878,69145,사무엘 어린이집,서울특별시 용산구 이태원로15길 1,04351
16879,75973,동래3차SK뷰어린이집,"부산광역시 동래구 온천장로 65번길 9 (온천동, 동래3차SK뷰)",47712
16880,78769,해피아이어린이집,충청북도 충주시 사직산5길23-1,27410
16881,80161,도봉2동재롱이어린이집,"서울특별시 도봉구 마들로 859-19 121동 101호(도봉동, 도봉한신아파트)",01318
16882,81210,Appletree Gaepo,서울특별시 강남구 개포로 408,06324
16883,81752,수자인사랑해어린이집,"경기도 시흥시 은계남로 11 902동 101호(은행동, 은계한양수자인아파트)",14922
16884,85784,크리아트창의미술학원,대구광역시 달성군 대구광역시 달성군 대실역남로22-1 죽곡라온하제 603호,42918
16885,88081,피오레어린이집,"경기도 용인시 기흥구 탑실로 15 106동 103호(공세동, 대주피오레1단지)",17084
16886,6745,정읍원광어린이집,전라북도 정읍시 수성5로 71-12,56173
16887,28356,효동어린이집,경상북도 김천시 문당방천길 127,39524
16888,31074,효성어린이집,경상남도 양산시 물금읍 범어로 33,50609
16889,32708,아이누리어린이집,경기도 평택시 안중읍 안현로서9길 164-9  건영캐스빌 105동102호,17931
16890,32973,역곡e편한자연어린이집,경기도 부천시 원미구 역곡로19번길 26,14671
16891,39836,구립)푸른솔어린이집,서울특별시 동작구 상도로52길 23,07033
16892,41470,동화나무어린이집,경기도 수원시 권선구 고산로11번길 26,16650
16893,45159,매쓰플레이,대구광역시 수성구 범어동 2179  2층,42018
16894,45358,노블어린이집,강원도 원주시 단관길 177-15,26471
16895,60683,금란어린이집,강원도 춘천시 신동로 130,24207
16896,60870,큐리어스어린이집,경상북도 포항시 남구 냉천로308번길 9-4,37885
16897,62075,해맑은어린이집,제주특별자치도 서귀포시 동홍로72번길 12-8,63588
16898,63545,아름다운어린이집,서울특별시 광진구 천호대로123길 34,04924
16899,63588,어곡새싹어린이집,경상남도 양산시 학동길 11,50590
16900,64329,그리다아트,서울특별시 구로구 구일로110번지 해원리버파크 205호,08324
16901,66891,이든어린이집,전라북도 부안군 부안읍 수내길 16-27,56317
16902,73918,보명어린이집,서울특별시 도봉구 도봉로129길 45-12,01436
16903,74261,어린이집,경상북도 구미시 공원로 349,39310
16904,79541,아리아케어 주야간보호 계산센터,"인천광역시 계양구 장제로 766, 4층 (계산동, 예일아트빌)",21068
16905,79775,랑피니월드,인천광역시 중구 영종진로12번길 20,22393
16906,81830,놀작대연파크미술학원,부산광역시 남구 석포로106,48532
16907,82294,숲속나라어린이집,"부산광역시 사상구 학감대로49번길 62 101동 102호(학장동, 구덕대림아파트)",47054
16908,82559,더샵해피어린이집,인천광역시 연수구 랜드마크로68(랜드마크시티센트럴더샵),22018
16909,88966,ETC미술학원,대구광역시 중구 대봉로43안길40 2층,41955
16910,89629,가온재가복지센터,경기도 안성시 보개원삼로 104,17585
16911,16126,아이원어린이집,경기도 광주시 오포읍,12773
16912,19694,광성하늘빛학교,서울특별시 송파구 올림픽로 625,05511
16913,20213,남양영재어린이집,경기도 화성시 남양동,18254
16914,37472,쁘띠어린이집,경상남도 진주시 도동천로 120,52792
16915,39492,가온어린이집,울산광역시 울주군  범서읍 대리로 15-15,44920
16916,39956,황등어린이집,전라북도 익산시  황등면 황등10길 28,54533
16917,41360,숲속꽃이랑나무랑어린이집,경기도 용인시 수지구 성복1로249번길 22-6,16805
16918,44222,공립무지개어린이집,전라남도 장흥군 장흥읍 북부로 3,59329
16919,48531,아가사랑어린이집,서울특별시 양천구 목동동로 350,07987
16920,53889,💜💛아이펀 어린이집💛💜,대구광역시 달서구 한들로70 장기파랑새마을 303동 102호,42685
16921,59789,찬양어린이집,전라남도 여수시 미평남4길 11-2,59698
16922,61423,장위3동어린이집,서울특별시 성북구 돌곶이로32길 43,02763
16923,66196,상상나래미술,부산광역시 연제구 롯데캐슬데시앙 302동 203호,47602
16924,71456,기탄사고력교실 한라1차,경기도 시흥시 배곧1로 27-15 한라비발디캠퍼스 111동,15011
16925,71854,개와집사의시간,경기도 고양시 일산동구 숲속마을1로 28-8 301호,10308
16926,73367,구립샛별어린이집,서울특별시 강북구 삼양로19길 102,01196
16927,78405,혜란T 오뜨,서울특별시 서초구 방배로37길27 2층,06561
16928,79809,새예일어린이집,경기도 수원시 권선구 세화로169번길 26-3 (서둔동),16618
16929,80394,함께자람센터17호점,경기도 오산시 수목원로430,18110
16930,82570,키즈맘 아일랜드,경기도 성남시 분당구 판교역로72,13536
16931,3949,남산숲어린이집,서울특별시 중구 동호로5길 193 남산숲어린이집,04595
16932,4249,상사어린이집,전라남도 순천시 상사면 응령동길 56,57919
16933,19660,구립도시마을어린이집,서울특별시 양천구 신정3동 1289-2,08080
16934,23825,국공립송파위례22어린이집,서울특별시 송파구 위례광장로 163,05848
16935,24433,군포시립금정동어린이집,경기도 군포시 금산로 22번길 29,15813
16936,35769,강남세브란스어린이집,서울특별시 강남구 역삼동786-5번지 1층,06230
16937,39957,개봉사랑나무어린이집,서울특별시 구로구 개봉로2길 133-15 아이파크 110동 102호,08331
16938,45744,어린이집,경기도 안산시 상록구 해양1로 11,15594
16939,45822,도와주개,경기도 과천시 주암동106-2번지 3층,13820
16940,47093,근로복지공단모아래어린이집,서울특별시 금천구 가산로9길 35,08516
16941,51402,다예몬테소리어린이집,강원도 원주시 갈촌길 80,26470
16942,52872,어린이집,울산광역시 남구 거마로98번길 8,44650
16943,58308,푸른어린이집,경기도 부천시 원미구 송내대로205번길 28,14588
16944,59821,리라어린이집,경기도 동두천시 평화로2238번길 25,11361
16945,62781,함창가온어린이집,경상북도 상주시 함창읍 함령길 138,37114
16946,63908,모모어린이집,대전광역시 서구 둔산로 223,35246
16947,75310,i키움어린이집,세종특별자치시 세종특별자치시 시청대로 210,30151
16948,75809,구립송중동어린이집,서울특별시 강북구 오패산로30길 18-5,01237
16949,84193,푸른나래어린이집,"대전광역시 서구 월평동로83, 다모아아파트 110동 101호",35210
16950,84470,모네아트미술,서울특별시 강서구 화곡로 13길 104,07709
16951,2863,꿈터어린이집,경기도 여주시 여양로372-24,12636
16952,10740,국공립  오치카리타스어린이집,광주광역시 북구 서하로194번길 6,61119
16953,31743,키즈타운어린이집,서울특별시 서초구 양재대로2길 11,06768
16954,32628,햇살가득어린이집,경기도 광주시 경충대로1422번길 26,12792
16955,37323,예사랑어린이집,경기도 수원시 장안구 상률로 32,16354
16956,41168,명지어린이집,인천광역시 남동구 석정로497번길 52 (간석동),21502
16957,42061,구립탑키즈어린이집,서울특별시 동작구 여의대방로36길 17-1 1층,06945
16958,45321,아띠 어린이집,경기도 시흥시 경기도 시흥시 배곧1로 27-15 한라비발디 108동106호,15011
16959,49774,엄마랑 유치원,전라북도 전주시 덕진구 도당산4길53-12,54911
16960,51685,노아어린이집,경기도 광주시 경충대로1422번길 25,12792
16961,52769,2019년 새누리유치원,대전광역시 유성구 노은로410번길 103-16,34094
16962,53939,소예어린이집,제주특별자치도 제주시 태성중1길 7,63260
16963,54789,성암초방과후영어부,경상북도 경산시 성암초등학교,38662
16964,56138,마마몽떼 송도,인천광역시 연수구 송도국제대로 157 2층 (오네스타 숙박동),21984
16965,60104,하점군립어린이집,인천광역시 강화군 하점면 고려산로 464-14,23016
16966,62502,즐거운산들어린이집,서울특별시 광진구 자양로50길 74,04957
16967,67595,쿠잉,울산광역시 중구 학산로 24 1층,44518
16968,78455,원효루미니어린이집,"서울특별시 용산구 원효로97길15, 1층",04314
16969,78576,드로잉플라워스트디오,대구광역시 수성구 노변동160-6 1층,42258
16970,80709,사랑유치원,충청북도 충주시 남산9길29,27396
16971,88122,하루,인천광역시 중구 .,22402
16972,89912,한국중앙어린이집,서울특별시 광진구 능동로 447 (중곡동),04904
16973,23582,센트라스어린이집,서울특별시 성동구 왕십리로 410 센트라스 122동 192호,04701
16974,26113,햇살 어린이집🌞,경상북도 상주시 냉림4길  96-3,37175
16975,34797,꿈초롱어린이집,대구광역시 북구 영송로 63,41450
16976,34875,천사어린이집,경상북도 상주시 냉림4길 53,37174
16977,35062,서울SOS어린이집,서울특별시 양천구  가로공원로58길 32,07913
16978,37780,골드디움어린이집,전라남도 무안군 삼향읍 남악5로72번길 81-21,58568
16979,37858,대원딸기어린이집,충청북도 청주시 서원구 예체로67번길 87,28663
16980,38985,꼬마맘'SONG어린이집,"경기도 수원시 장안구 정자천로133번길 26, 553동 103호",16333
16981,40775,좋은나무어린이집,경기도 안산시 상록구 각골로7안길 11,15534
16982,42432,예뜰창의,서울특별시 금천구 시흥대로126길 47,08577
16983,45271,오렌지나무어린이집,경상남도 창원시 성산구 원이대로883번길 11-3,51493
16984,45856,아낌없이주는나무,서울특별시 강동구 암사동 504-28,05241
16985,52684,세아어린이집,경상남도 창원시 성산구 원이대로 774,51499
16986,56607,금교삼성영어,"경기도 남양주시 미금로 194-1,201호",12251
16987,66683,공립JDC행복어린이집,제주특별자치도 제주시 첨단로 10,63309
16988,74837,어린이집,부산광역시 북구 효열로37번길 22,46509
16989,75344,미성어린이집,전라북도 군산시 화흥길 63-5,54161
16990,77633,그린나래 어린이집,세종특별자치시 세종특별자치시 소담3로 21 관리동,30151
16991,78339,홍익드림미술학원,경기도 고양시 일산서구 대산로 125 하나프라자 306호,10388
16992,78846,백합유치원,서울특별시 은평구 연서로14길 14-5,03399
16993,83997,이지스터디 수학 과학 전문학원,인천광역시 부평구 체육관로 40 신영프라자 5층 501호,21344
16994,18766,예사랑어린이집,충청북도 청주시 상당구 부영아파트8단지,28752
16995,32114,예쁜어린이집,부산광역시 부산진구 가야대로408번길 27,47319
16996,32157,행복나무어린이집,부산광역시 연제구 토곡로 42,47585
16997,32621,남양어린이집,경기도 화성시 남양로621번길 40,18270
16998,35846,초록별 어린이집,인천광역시 미추홀구 매소홀로 143,22189
16999,50508,테스트원,제주특별자치도 제주시 제주시 다랑곶길33,63098
17000,54232,은영어린이집,서울특별시 성북구 보문동3가 보문사길 18,02874
17001,55137,예닮유치원,경기도 용인시 기흥구 서천서로87,17109
17002,60253,율화유치원,서울특별시 성동구 고산자로 2길 35,04746
17003,61103,역촌꿈의숲어린이집,서울특별시 은평구 진흥로5길 8-1,03405
17004,62573,Francis Parker Collegiate,"경상남도 진주시 에나로128번길 21, 8층 (충무공동, 행복프라자)",52856
17005,66461,더샵해누리어린이집,부산광역시 강서구 명지국제2로41 더샵명지퍼스트월드 306동106호,46726
17006,68009,구립 딸기어린이집,서울특별시 중랑구 망우로75길 19 106동 P층,02065
17007,68473,영신어린이집,광주광역시 동구 화산로 237-5,61510
17008,71733,남들어린이집,충청북도 청주시 서원구 수영로 11,28708
17009,72318,대림 꿈나무 어린이집,경기도 화성시 화성시 효행로 1337 -23 이편한세상 108동104호,18383
17010,75157,흑석어린이집,대전광역시 서구 조련길 67,35426
17011,79267,반달어린이집,경상북도 포항시 북구 삼호로 175 우방비치 관리동 2층,37715
17012,79532,굿모닝어린이집,"경기도 평택시 송탄공원로 145 102동 110호(지산동, 미주2차아파트)",17729
17013,81322,꿈빛하나어린이집,서울특별시 동작구 등용로 9길 5,06942
17014,82991,행복누리어린이집,경상남도 창녕군 남지읍 남지중앙1길 101-5,50356
17015,83112,한울어린이집,"인천광역시 서구 봉오재2로37  209동102호 (가정동, 웨스턴블루힐)",22732
17016,36697,ABC키즈스쿨어린이집,경기도 고양시 일산서구  원일로21번길 22,10348
17017,37824,아이엘 피아노,경기도 광주시 초월읍 경충대로 1023-18,12736
17018,42133,산곡사임당어린이집,인천광역시 부평구 원적로 361,21362
17019,45658,어린이집,부산광역시 동래구 부산시  동래구  충렬대로86번길120,47827
17020,52685,제이디엠영어학원,서울특별시 서초구 반포대로 287 래미안퍼스티지중심상가 402호,06547
17021,58772,아이꿈어린이집,인천광역시 남동구 석정로566번길 13,21504
17022,58893,지니어린이집,경기도 안산시 상록구 송호로 11-9,15487
17023,61533,아기별어린이집,경상북도 구미시 문장로12길 20,39198
17024,68482,생각놀이터,경기도 부천시 양지로 234-10,14786
17025,69687,목동어린이집,부산광역시 수영구 광서로39번길 20,48248
17026,69831,아이사랑어린이집,전라남도 나주시 그린로 276 LH402동101호,58329
17027,75731,아이사랑어린이집,경상남도 창원시마산회원구 구암남6길 66,51354
17028,79962,해피킨더어린이집,"경상남도 사천시 상강청길 14 103동 106호(용강동, 대경파미르)",52548
17029,83222,아트블랑미술,경기도 수원시 권선구 호매실동 호매실로 104번길 24-43 A동 504호,16630
17030,85320,움찬어린이집,경기도 용인시 수지구 현암로 85 (죽전동),16875
17031,85597,igse당감동학원,부산광역시 부산진구 백양산로 54번길 9 다선빌딩 7층,47148
17032,34962,장당우미어린이집,경기도 평택시 경기대로 1200,17739
17033,39493,이야기가있는어린이집,대전광역시 유성구 구즉로48번길 15,34009
17034,39801,하이츠어린이집,경상남도 김해시 율하3로 76  804동 102호,51015
17035,40464,피아노맘 피아노교습소,대전광역시 유성구 지족로 154 3층(피아노맘피아노교습소),34074
17036,48298,도도어린이집,경기도 의정부시 호암로 230,11638
17037,50474,하솜어린이집,경기도 구리시 경춘북로252 갈매역아이파크 806동 101호,11901
17038,50938,수정중앙어린이집,부산광역시 동구 초량상로 151-10,48793
17039,53457,빛누리어린이집,부산광역시 해운대구 해운대로 435,48064
17040,53855,피아니스트 음악학원,"광주광역시 광산구 임방울대로 142-12, 상가동 3층 305호 (운남동, 삼성아파트)",62318
17041,55048,삼윤어린이집,경기도 고양시 덕양구 행당로11번길 6,10515
17042,62274,충주남한강초등학교병설유치원,충청북도 충주시 호암수청2로 55,27480
17043,62738,넓은마당어린이집,충청남도 청양군 비봉면 충절로 1630-6,33318
17044,63787,백합유치원,충청북도 옥천군 삼금로 1길 24,29037
17045,66770,빨간책아트미술학원,울산광역시 울주군 범서읍 굴화2길3-12,44933
17046,75146,우진플라임어린이집,충청북도 보은군 장안면 우진플라임로 55,28913
17047,80083,시설 이름,서울특별시 종로구 안녕,03145
17048,86525,산들어린이집,서울특별시 강남구 자곡로3길 45 강남 브리즈힐(관리동),06374
17049,7010,숲속키즈어린이집,경기도 의왕시 장안중앙로42 109동103호,16103
17050,29284,금빛어린이집,경기도 남양주시 화도읍 가곡로112번길 13,12032
17051,29826,샘밑어린이집,울산광역시 남구 옥현로 92-13,44612
17052,30875,전원어린이집,충청북도 괴산군  청안면 광장로 638-14,28050
17053,35371,광교참누리어린이집,경기도 수원시 영통구 대학3로55,16225
17054,41735,대구영화학교,대구광역시 남구 성당로 50길 33,42400
17055,48033,예일어린이집,경상남도 창원시 마산합포구  상남시장로 13,51273
17056,50010,멋진샘놀이학원,울산광역시 중구 해오름 10길 14,44507
17057,52650,밝은어린이집,부산광역시 동래구 금정마을로77번길6,47718
17058,54120,해피숲어린이집,경상북도 경산시 진량읍봉황길70-8,38450
17059,58507,노블아이어린이집,"광주광역시 광산구 용아로297번길17,101동203호",62342
17060,68439,하은어린이집,충청북도 충주시 금제로 17,27338
17061,70151,오천초등학교병설유치원,경상북도 포항시 남구 오천읍 정몽주로 572,37907
17062,75431,구립e편한2단지어린이집,서울특별시 관악구 청룡16길 43,08830
17063,75930,구립 사근다솜어린이집,서울특별시 성동구 사근동길 37,04761
17064,77322,무궁화유치원,경상남도 거제시 옥포대첩로 7길 46,53222
17065,81245,금란유치원,부산광역시 부산진구 백양관문로 25-29,47171
17066,82602,다산새봄초등학교병설유치원,경기도 남양주시 다산순환로 417,12285
17067,87110,어린이집,서울특별시 강동구 고덕로80길 99 관리동(구립센트럴아이파크어린이집),05276
17068,87995,이먕미술,전라북도 익산시 배산로8길 5-11,54660
17069,35798,행복유치원,충청남도 공주시 교동 대우아파트,32542
17070,36484,하늘마루어린이집,경기도 의정부시 동일로472번길 29,11738
17071,42041,미소어린이집,경상북도 안동시 송하1길 99,36635
17072,50382,온유어린이집,경상북도 구미시 박정희로 236-6,39325
17073,54956,정글인어린이집,충청남도 천안시 서북구 천안천4길 18-10,31145
17074,58294,아이꿈어린이집,서울특별시 강서구 공항대로39길 74,07586
17075,59343,햇살나무어린이집,경기도 안양시 동안구 동편로 110,13928
17076,66292,가온어린이집,충청남도 천안시 서북구 성성6로 68 304동 102호,31078
17077,69318,신도어린이집,인천광역시 계양구 계양대로 215,21048
17078,82124,두루누리어린이집,인천광역시 서구 봉오재3로 45,22858
17079,85848,플레이팩토관평점수학교습소,대전광역시 유성구 관평1로 12 테크노밸리7단지 상가동 204호,34021
17080,87946,청솔어린이집,부산광역시 사하구 다대로271번길 30 (장림동),49509
17081,89880,아이꿈어린이집,대전광역시 중구 대흥로 176-15 현대아파트 6동 103호,34929
17082,554,주사랑어린이집,경상남도 하동군 악양면 악양동로 366-11,52305
17083,28307,R2S Kinder,경기도 수원시 팔달구 우만동 507-7,16237
17084,29820,아이러브 어린이집,서울특별시 성동구 독서당로 441,04716
17085,32959,바른선어린이집,서울특별시 광진구  긴고랑로10길 58,04915
